決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080,列081,列082,列083,列084,列085,列086,列087,列088,列089,列090,列091,列092,列093,列094,列095,列096,列097,列098,列099
2020,47,8,0,340006,広島県,1,広島港,12,1,0,1,1,0,0,0,0,0,3320401,0,0,0,0,200,6,1034563,33874,0,0,6,8665,648914,8525,8525,4969,31,64633,1214988,272206,155816,90837,0,0,0,0,0,0,3,1302000,16430,105107,53158,30990,538872,660000,1153352,721041,420351,0,0,0,0,0,0,0,0,0,1,0,0,22645,1903058,1143232,666479,3476122,2081772,1236271,2,0,2,1,2,0,0,0,0,0,〔代行制〕一般港湾施設〔広島港〕（１）〔利用料金制〕マリーナ施設（６）〔広島観音マリーナ・五日市プレジャーボートスポット・坂プレジャーボートスポット・廿日市ボートパーク・ボートパーク広島・五日市漁港フィッシャリーナ施設〕,貨物荷捌きのための上屋,清掃船,係留施設・有料臨港道路施設等・広島国際コンテナターミナル,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,2,福山港,12,1,0,1,1,0,0,0,0,0,3360401,0,0,0,0,30,3,416462,123466,70136,29444,2,430,0,0,0,0,10,13781,405927,82257,52058,21854,0,0,0,0,0,0,0,0,0,0,0,0,157547,69000,269207,182418,76580,0,0,0,0,0,0,0,0,0,1,0,0,17547,145418,91058,38227,620348,395670,183652,2,0,2,1,2,0,0,0,0,0,〔代行制〕一般港湾施設〔福山港〕（１）〔利用料金制〕マリーナ施設〔ボートパーク福山〕（１）,貨物荷捌きのための上屋,清掃船,係留施設等,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,3,尾道糸崎港,12,1,0,1,1,0,0,0,0,0,3380401,0,0,0,0,30,0,0,0,0,0,3,620,391498,0,0,0,10,19792,0,0,0,0,0,0,0,0,0,0,4,825054,148715,92273,41165,40773,146356,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22225,8881,8881,8796,101154,50046,71794,0,0,0,1,0,0,0,0,0,0,〔代行制〕一般港湾施設〔尾道糸崎港〕（１）〔利用料金制〕マリーナ施設〔柳津プレジャーボートスポット〕（１）,貨物荷捌きのための上屋,清掃船,係留施設等,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,4,千年港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,210,67192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,5,瀬戸田港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,2,497,173366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,6,佐木港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,2,55,116015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,7,忠海港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,54,265368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,8,竹原港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,127,590996,0,0,0,2,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4296,0,0,0,6454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6454,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,9,鮴崎港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,3,192,567784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,10,大西港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,113,155313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257,0,0,0,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,11,御手洗港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,425,53821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,12,川尻港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,,,,外郭施設（目的外使用）,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,13,蒲刈港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,4,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13816,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,23,0,0,0,3,0,0,0,0,0,0,,,,外郭施設（目的外使用）,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,14,小用港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,4,809,1120663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,15,中田港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,296,353325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,16,土生港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,1198,768803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,17,厳島港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,23,393043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51266,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,51266,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,18,大竹港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,100,60649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,19,須波港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,177,44997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,20,中浜港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,21,生口港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,22,木江港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,23,釣士田港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,24,鹿川港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,25,三高港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,1,341,134297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,26,重井港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,2,87,64639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,340006,広島県,27,横田港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,342025,呉市,1,呉港,12,1,0,3,1,0,0,0,0,0,3330401,0,0,0,0,34,2,328828,24149,13320,29130,4,4664,518761,26400,14115,46029,5,18001,344987,157757,149075,14471,0,0,0,0,0,0,0,0,0,0,0,0,199885,233000,393974,259145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17856,8428,402,620136,444083,90032,2,0,2,3,0,0,2,0,0,0,,川原石南第一上屋・川原石南第二上屋・広上屋・阿賀マリノ上屋・川原石西上屋,,川原石公共船員待合所・川原石南ふ頭管理事務所・宝町仮設通船待合所・広ふ頭事務所・阿賀マリノふ頭事務室,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,1,徳山下松港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,200,4,1286763,226715,156763,180250,1,480,33183,11002,1689,18760,8,19425,225569,169310,105996,91519,0,0,0,0,0,0,0,0,0,0,0,0,556429,279000,335276,265053,327592,0,0,0,0,0,0,0,0,0,0,0,0,0,122156,118430,66167,864459,647931,684288,5,2,7,3,5,0,0,2,0,0,,保管施設,,可動橋・給水施設・特殊使用,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,2,岩国港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,30,2,400176,123575,45758,76299,1,893,12360,19374,1992,9722,3,7587,127242,66129,59792,43304,0,0,0,0,0,0,1,52845,67913,19138,19138,8364,157715,70000,140197,140197,244061,0,0,0,0,0,0,0,0,0,0,0,0,0,36187,36187,15816,404600,303064,397566,1,0,1,3,1,0,0,0,0,0,,保管施設,,給水施設・特殊使用,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,3,三田尻中関港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,30,2,176846,225398,37819,56500,0,0,0,0,0,0,3,6503,84348,56679,39636,26542,0,0,0,0,0,0,0,0,0,0,0,0,352544,263000,212425,119383,77761,0,0,0,0,0,0,0,0,0,0,0,0,0,15078,15078,7482,509580,211916,168285,1,1,2,3,1,0,0,1,0,0,,保管施設,,給水施設・特殊使用,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,4,宇部港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,30,1,179331,61787,27231,141316,1,424,0,7174,3702,2240,4,7715,102556,67244,48192,44348,0,0,0,0,0,0,0,0,0,0,0,0,133314,799000,147642,147642,174279,0,0,0,0,0,0,0,0,0,0,0,0,0,27771,17487,9817,311618,244254,372000,4,1,5,3,4,0,0,1,0,0,,保管施設,,給水施設・特殊使用,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,5,小野田港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68345,199000,66293,66293,53127,0,0,0,0,0,0,0,0,0,0,0,0,0,3261,834,438,69554,67127,53565,1,0,1,3,1,0,0,0,0,0,,,,給水施設・特殊使用,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,6,由宇港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18187,0,10959,4255,8932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10959,4255,8932,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,7,久賀港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16195,0,9758,6034,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,399,399,343,10157,6433,1559,0,0,0,3,0,0,0,0,0,0,,,,給水施設・特殊使用,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,8,伊保田港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5610,0,3380,844,173,0,0,0,0,0,0,0,0,0,0,0,0,0,4652,2032,292,8032,2876,465,0,0,0,3,0,0,0,0,0,0,,,,可動橋・特殊使用,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,9,柳井港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,4,0,0,0,0,0,1,735,64312,16846,3319,9968,1,1200,4544,10459,2135,923,0,0,0,0,0,0,0,0,0,0,0,0,8500,0,5711,5711,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,18583,8552,7131,51599,19717,20543,1,0,1,3,1,0,0,0,0,0,,,,可動橋・特殊使用,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,10,平生港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27178,0,16376,6166,16643,0,0,0,0,0,0,0,0,0,0,0,0,0,5736,5736,1246,22112,11902,17889,0,0,0,3,0,0,0,0,0,0,,,,給水施設・特殊使用,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,350001,山口県,11,萩港,12,1,0,1,1,0,0,0,0,0,3281222,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23637,0,14242,4512,438,0,0,0,0,0,0,0,0,0,0,0,0,0,512,512,23,14754,5024,461,0,0,0,3,0,0,0,0,0,0,,,,給水施設・特殊使用,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,352012,下関市,1,下関港,12,1,0,3,1,0,0,0,0,0,3340401,0,0,0,0,200,7,25310,118525,12662,37281,1,7169,0,74092,16982,37153,22,48104,555290,114602,109420,47243,0,0,0,0,0,0,2,106289,0,76352,18026,0,361824,619824,183873,150759,54163,0,0,0,0,0,0,0,0,0,0,0,0,0,12549,11505,8944,579993,319354,184784,18,0,18,2,18,0,0,0,0,0,国際ターミナル利用者のための駐車場施設,,,船舶に対する給水施設、荷役用大型車両置場,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,1,徳島小松島港,12,1,0,1,1,0,0,0,0,0,3280930,0,0,0,0,30,3,225621,157680,26593,68656,1,2300,25680,115169,63430,18259,19,36936,864290,242300,217159,1668,0,0,0,0,0,0,2,279600,0,41883,0,0,568628,181000,575904,631527,937,0,0,0,0,0,0,0,0,0,0,0,0,0,144309,75625,0,1277245,1014334,89520,3,0,3,3,3,0,0,0,0,0,,,,港湾関連用地　工業用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,2,橘港,12,1,0,1,1,0,0,0,0,0,3280930,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54436,75000,48408,23068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48408,23068,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,3,折野港,12,1,0,1,1,0,0,0,0,0,3280930,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,0,650,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,694,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,4,亀浦港,12,1,0,1,1,0,0,0,0,0,3280930,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42160,0,24487,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24487,2599,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,5,撫養港,12,1,0,1,1,0,0,0,0,0,3280930,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7845,0,19017,16558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19017,16558,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,6,粟津港,12,1,0,1,1,0,0,0,0,0,3401222,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1630,9588,9665,2409,299,0,0,0,0,0,0,0,0,0,0,0,0,18795,0,18897,16821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28562,19230,299,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,7,今切港,12,1,0,1,1,0,0,0,0,0,3280930,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1175,28164,6948,7076,0,0,0,0,0,0,0,0,0,0,0,0,0,28869,0,28500,22434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35448,29510,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,8,中島港,12,1,0,1,1,0,0,0,0,0,3330228,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9955,0,5509,4804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5509,4804,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,9,富岡港,12,1,0,1,1,0,0,0,0,0,3280930,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19905,0,15737,9575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15737,9575,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,10,日和佐港,12,1,0,1,1,0,0,0,0,0,3280930,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4832,0,4944,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4944,2429,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,11,浅川港,12,1,0,1,1,0,0,0,0,0,3280930,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17095,0,9461,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9461,4788,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,360007,徳島県,12,那佐港,12,1,0,1,1,0,0,0,0,0,3280930,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,1771,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,1337,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,370002,香川県,1,高松港,12,1,0,1,1,0,0,0,0,0,3430624,0,0,0,0,30,3,292240,40000,35771,35771,1,4171,1496444,80000,70454,70454,1,1277,1,8000,7720,7720,0,0,0,0,0,0,0,0,0,0,0,0,14065,14065,42000,41144,41144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,155089,155089,0,0,0,3,0,0,0,0,0,0,,2号上屋,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,370002,香川県,2,詫間港,12,1,0,1,1,0,0,0,0,0,3430624,0,0,0,0,4,1,1280,1000,902,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,902,902,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,372030,坂出市,1,坂出港,12,1,0,3,1,0,0,0,0,0,3330908,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,640,630,3099,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,131654,53000,85440,19145,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88539,20694,485,0,0,0,3,0,0,0,0,0,0,,市営E号上屋　平成30年6月22日から南側を企業が利用。北側は市の文書保存仮倉庫等として利用。,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,372081,三豊市,1,詫間港,12,1,0,3,1,0,0,0,0,0,3431225,0,0,0,0,4,1,32548,8403,2945,1007,0,0,0,0,0,0,1,3127,11000,11221,11221,1188,0,0,0,0,0,0,1,667000,0,46531,54,0,27400,0,43204,5226,385,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,353,0,110385,19799,2580,0,0,0,3,0,0,0,0,0,0,,上屋倉庫,,船舶給水の水道料,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,373222,土庄町,1,土庄港,12,1,0,4,1,0,0,0,0,0,3480501,0,0,0,0,4,0,0,0,0,0,2,928,62052,6290,4434,8743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17625,0,50781,14071,10270,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,1257,110,58328,19762,19123,0,0,0,3,0,0,0,0,0,0,,,,緑地、通路など,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,380008,愛媛県,1,松山港,12,1,0,1,1,0,0,0,0,0,3390401,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,5331,44464,18291,13178,831,0,0,0,0,0,0,1,59680,0,0,0,0,44463,44463,63293,30596,5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81584,43774,6368,0,6,6,3,0,0,0,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
